skip	dateOrder	dateShipment	dateCelebration	instagram	name	phoneNumber	city	novaPoshta	paymentDate	sentDate	description	paymentCheck	sentCheck
1231	2019-06-05	2019-06-10	2019-06-15	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-06	2019-06-10		1	1
1232	2019-06-05	2019-06-06	2019-06-13	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-06	2019-06-07		1	1
1233	2019-06-06	2019-06-11	2019-06-20	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-06	2019-06-11		1	1
1234	2019-06-06	2019-06-14	2019-06-16	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-10	2019-06-24		1	1
1235	2019-06-06	2019-06-12	2019-06-29	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-06	2019-06-12		1	1
1236	2019-06-08	2019-06-11	2019-06-13	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-10	2019-06-11		1	1
1237	2019-06-07	2019-06-14		zaglushka	Заглушка	80620000000	Донецк	1	2019-06-10	2019-06-24		1	1
1238	2019-06-07	2019-06-13	2019-06-20	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-10	2019-06-13		1	1
1239	2019-06-07	2019-06-10	2019-06-12	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-10	2019-06-10		1	1
1240	2019-06-06	2019-06-13	2019-06-20	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-10	2019-06-13		1	1
1241	2019-06-10	2019-06-12	2019-06-20	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-10	2019-06-12		1	1
1242	2019-06-10	2019-06-12	2019-06-15	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-10	2019-06-12		1	1
1243	2019-06-10	2019-06-11	2019-06-13	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-10	2019-06-11		1	1
1245	2019-06-10	2019-06-14	2019-07-11	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-10	2019-06-24		1	1
1246	2019-06-10	2019-06-13		zaglushka	Заглушка	80620000000	Донецк	1	2019-06-18	2019-06-13		1	1
1247	2019-06-11	2019-06-12	2019-06-14	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-11	2019-06-12		1	1
1248	2019-06-11	2019-06-18	2019-07-10	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-11	2019-06-18		1	1
1249	2019-06-11	2019-06-18	2019-06-22	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-13	2019-06-18		1	1
1250	2019-06-10	2019-06-18	2019-06-22	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-11	2019-06-18		1	1
1251	2019-06-10	2019-06-13	2019-06-17	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-11	2019-06-13		1	1
1252	2019-06-12	2019-06-14	2019-06-22	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-13	2019-06-24		1	1
1253	2019-06-12	2019-06-24		zaglushka	Заглушка	80620000000	Донецк	1	2019-06-20	2019-06-24		1	1
1254	2019-06-13	2019-06-21	2019-07-05	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-13	2019-06-23		1	1
1255	2019-06-12	2019-06-24	2019-08-03	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-23	2019-06-24		1	1
1256	2019-06-12	2019-06-14	2019-06-18	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-13	2019-06-24		1	1
1257	2019-06-12	2019-06-21	2019-07-06	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-13	2019-06-23		1	1
1258	2019-06-12	2019-06-14	2019-06-19	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-13	2019-06-24		1	1
1259	2019-06-12	2019-06-19	2019-06-30	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-13	2019-06-19		1	1
1261	2019-06-12	2019-06-19	2019-06-22	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-19	2019-06-19		1	1
1262	2019-06-18	2019-06-19	2019-06-22	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-18	2019-06-19		1	1
1263	2019-06-15	2019-06-20	2019-06-22	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-18	2019-06-20		1	1
1264	2019-06-15	2019-06-19	2019-06-22	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-18	2019-06-19		1	1
1265	2019-06-15	2019-06-20	2019-06-26	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-18	2019-06-20		1	1
1266	2019-06-14	2019-06-19	2019-06-22	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-18	2019-06-19		1	1
1267	2019-06-19	2019-06-20	2019-06-21	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-19	2019-06-20		1	1
1268	2019-06-19	2019-06-24	2019-06-28	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-19	2019-06-24		1	1
1269	2019-06-18	2019-06-25	2019-07-12	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-19	2019-06-25		1	1
1270	2019-06-18	2019-07-02	2019-07-10	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-01	2019-07-02		1	1
1271	2019-06-12	2019-06-21	2019-06-29	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-19	2019-06-23		1	1
1272	2019-06-20	2019-06-27	2019-09-15	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-20	2019-06-27		1	1
1273	2019-06-20	2019-06-26	2019-07-07	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-21	2019-06-26		1	1
1274	2019-06-20	2019-06-27	2019-07-07	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-24	2019-06-27		1	1
1275	2019-06-20	2019-07-01	2019-07-13	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-27	2019-07-01		1	1
1276	2019-06-24	2019-06-27		zaglushka	Заглушка	80620000000	Донецк	1	2019-06-26	2019-06-27		1	1
1278	2019-06-24	2019-06-27	2019-08-03	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-24	2019-06-27		1	1
1279	2019-05-31	2019-07-02	2019-08-03	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-24	2019-07-02		1	1
1280	2019-06-24	2019-06-27	2019-06-28	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-26	2019-06-27		1	1
1281	2019-06-24	2019-07-02	2019-07-20	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-25	2019-07-02		1	1
1282	2019-06-25	2019-07-03	2019-08-01	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-25	2019-07-04		1	1
1283	2019-06-25	2019-06-27	2019-07-01	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-07	2019-06-27		1	1
1284	2019-06-25	2019-07-01	2019-07-13	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-25	2019-07-01		1	1
1287	2019-06-26	2019-07-05	2019-07-26	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-26	2019-07-07		1	1
1288	2019-06-25	2019-06-26	2019-07-05	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-26	2019-06-26		1	1
1289	2019-06-25	2019-06-26	2019-06-28	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-26	2019-06-26		1	1
1290	2019-06-26	2019-06-26		zaglushka	Заглушка	80620000000	Донецк	1	2019-06-26	2019-06-26		1	1
1291	2019-06-26	2019-07-05	2019-08-19	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-30	2019-07-07		1	1
1292	2019-06-29	2019-07-02	2019-07-05	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-30	2019-07-02		1	1
1293	2019-06-29	2019-07-05	2019-07-19	zaglushka	Заглушка	80620000000	Донецк	1	2019-06-30	2019-07-07		1	1
1294	2019-06-30	2019-07-02		zaglushka	Заглушка	80620000000	Донецк	1	2019-06-30	2019-07-02		1	1
1295	2019-06-30	2019-07-01		zaglushka	Заглушка	80620000000	Донецк	1	2019-06-30	2019-07-01		1	1
1296	2019-07-01	2019-07-04	2019-07-07	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-02	2019-07-04		1	1
1297	2019-07-02	2019-07-04	2019-07-12	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-02	2019-07-04		1	1
1298	2019-07-01	2019-07-03	2019-07-06	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-02	2019-07-04		1	1
1300	2019-07-01	2019-07-03	2019-07-06	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-02	2019-07-04		1	1
1301	2019-07-01	2019-07-04	2019-07-27	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-02	2019-07-04		1	1
1302	2019-07-03	2019-07-08	2019-07-20	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-03	2019-07-09		1	1
1303	2019-07-03	2019-07-04	2019-07-07	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-04	2019-07-04		1	1
1304	2019-07-03	2019-07-09	2019-07-18	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-09	2019-07-09		1	1
1305	2019-07-03	2019-07-09	2019-07-25	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-07	2019-07-09		1	1
1306	2019-07-02	2019-07-05	2019-07-20	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-03	2019-07-07		1	1
1307	2019-07-04	2019-07-11	2019-07-20	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-04	2019-07-11		1	1
1308	2019-07-07	2019-07-10	2019-07-18	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-07	2019-07-10		1	1
1309	2019-07-07	2019-07-08	2019-07-16	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-07	2019-07-09		1	1
1310	2019-07-07	2019-07-08	2019-07-13	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-07	2019-07-09		1	1
1311	2019-07-07	2019-07-11	2019-07-27	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-07	2019-07-11		1	1
1312	2019-07-04	2019-07-11	2019-08-01	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-07	2019-07-11		1	1
1313	2019-07-06	2019-07-12	2019-09-06	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-07	2019-07-12		1	1
1314	2019-07-07	2019-07-10	2019-07-13	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-07	2019-07-10		1	1
1315	2019-07-05	2019-07-11	2019-07-20	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-07	2019-07-11		1	1
1316	2019-07-05	2019-07-08	2019-07-12	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-07	2019-07-09		1	1
1318	2019-07-04	2019-07-10	2019-07-21	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-07	2019-07-10		1	1
1319	2019-07-04	2019-07-10	2019-07-25	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-07	2019-07-10		1	1
1320	2019-07-04	2019-07-09	2019-07-13	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-07	2019-07-09		1	1
1321	2019-07-02	2019-07-12	2019-08-03	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-08	2019-07-12		1	1
1322	2019-07-08	2019-07-11	2019-07-20	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-08	2019-07-11		1	1
1324	2019-07-07	2019-07-11		zaglushka	Заглушка	80620000000	Донецк	1	2019-07-08	2019-07-11		1	1
1326	2019-07-08	2019-07-15	2019-08-06	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-09	2019-07-15		1	1
1327	2019-07-07	2019-07-17	2019-08-08	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-08	2019-07-17		1	1
1328	2019-07-08	2019-07-09	2019-07-13	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-09	2019-07-09		1	1
1329	2019-07-08	2019-07-10	2019-07-13	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-09	2019-07-10		1	1
1330	2019-07-09	2019-07-11	2019-07-17	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-09	2019-07-11		1	1
1331	2019-07-08	2019-07-18	2019-08-10	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-09	2019-07-18		1	1
1332	2019-07-09	2019-07-15	2019-07-18	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-09	2019-07-15		1	1
1333	2019-07-09	2019-07-15	2019-07-19	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-10	2019-07-15		1	1
1334	2019-07-09	2019-07-10	2019-07-11	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-09	2019-07-10		1	1
1335	2019-07-09	2019-07-15	2019-07-19	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-09	2019-07-15		1	1
1336	2019-07-09	2019-07-10	2019-07-11	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-09	2019-07-10		1	1
1337	2019-07-10	2019-07-18	2019-07-22	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-10	2019-07-18		1	1
1338	2019-07-10	2019-07-22	2019-08-04	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-10	2019-07-22		1	1
1339	2019-07-10	2019-07-12	2019-07-14	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-11	2019-07-12		1	1
1340	2019-07-09	2019-07-11	2019-07-19	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-10	2019-07-11		1	1
1341	2019-07-11	2019-07-15		zaglushka	Заглушка	80620000000	Донецк	1	2019-07-11	2019-07-15		1	1
1342	2019-07-11	2019-07-12	2019-07-14	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-11	2019-07-12		1	1
1343	2019-07-11	2019-07-16	2019-08-02	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-11	2019-07-16		1	1
1344	2019-07-12	2019-07-19	2019-08-23	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-14	2019-07-20		1	1
1345	2019-07-12	2019-07-22	2019-09-08	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-12	2019-07-22		1	1
1346	2019-07-11	2019-07-12	2019-07-17	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-12	2019-07-12		1	1
1347	2019-07-11	2019-07-12	2019-07-16	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-12	2019-07-14		1	1
1348	2019-07-11	2019-07-15	2019-07-17	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-12	2019-07-15		1	1
1350	2019-07-12	2019-07-18	2019-08-01	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-14	2019-07-18		1	1
1352	2019-07-12	2019-07-16	2019-07-20	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-14	2019-07-16		1	1
1353	2019-07-12	2019-07-15	2019-07-16	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-14	2019-07-15		1	1
1355	2019-07-13	2019-07-18	2019-08-06	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-14	2019-07-18		1	1
1356	2019-07-13	2019-07-19	2019-07-27	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-15	2019-07-20		1	1
1357	2019-07-13	2019-07-16	2019-07-16	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-15	2019-07-16		1	1
1358	2019-07-13	2019-07-22	2019-07-26	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-15	2019-07-22		1	1
1359	2019-07-14	2019-07-17	2019-07-20	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-15	2019-07-17		1	1
1361	2019-07-15	2019-07-19	2019-07-27	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-15	2019-07-20		1	1
1362	2019-07-15	2019-07-17	2019-07-21	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-15	2019-07-17		1	1
1366	2019-07-14	2019-07-17	2019-07-20	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-15	2019-07-17		1	1
1367	2019-07-15	2019-07-23	2019-07-31	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-15	2019-07-23		1	1
1368	2019-07-16	2019-07-18	2019-07-18	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-16	2019-07-18		1	1
1369	2019-07-15	2019-07-23	2019-09-07	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-16	2019-07-23		1	1
1371	2019-07-16	2019-07-19	2019-07-21	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-16	2019-07-20		1	1
1372	2019-07-16	2019-07-24	2019-08-01	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-17	2019-07-24		1	1
1373	2019-07-16	2019-07-17	2019-07-22	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-16	2019-07-17		1	1
1374	2019-07-16	2019-07-17	2019-07-19	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-16	2019-07-17		1	1
1375	2019-07-16	2019-07-23	2019-09-04	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-16	2019-07-23		1	1
1376	2019-07-17	2019-07-17		zaglushka	Заглушка	80620000000	Донецк	1	2019-07-17	2019-07-17		1	1
1377	2019-07-17	2019-07-22	2019-07-26	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-19	2019-07-22		1	1
1378	2019-07-17	2019-07-24	2019-08-18	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-17	2019-07-24		1	1
1379	2019-07-17	2019-07-18	2019-07-21	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-17	2019-07-18		1	1
1380	2019-07-17	2019-07-18		zaglushka	Заглушка	80620000000	Донецк	1	2019-07-17	2019-07-18		1	1
1382	2019-07-17	2019-07-25	2019-08-14	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-17	2019-07-25		1	1
1383	2019-07-17	2019-07-25	2019-08-05	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-17	2019-07-25		1	1
1384	2019-07-17	2019-07-24	2019-08-02	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-17	2019-07-24		1	1
1386	2019-07-17	2019-07-25	2019-08-02	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-17	2019-07-25		1	1
1387	2019-07-17	2019-07-25	2019-08-03	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-18	2019-07-25		1	1
1388	2019-07-16	2019-07-18	2019-07-20	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-18	2019-07-18		1	1
1389	2019-07-18	2019-07-18	2019-07-21	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-18	2019-07-18		1	1
1390	2019-07-18	2019-07-19	2019-07-24	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-19	2019-07-20		1	1
1391	2019-07-21	2019-07-26	2019-09-01	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-21	2019-07-28		1	1
1392	2019-07-20	2019-07-25	2019-08-18	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-21	2019-07-25		1	1
1393	2019-07-20	2019-07-26	2019-09-01	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-21	2019-07-28		1	1
1394	2019-07-20	2019-07-23	2019-07-25	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-21	2019-07-23		1	1
1395	2019-07-19	2019-07-29	2019-08-04	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-21	2019-07-29		1	1
1396	2019-07-21	2019-07-22	2019-07-24	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-21	2019-07-22		1	1
1399	2019-07-22	2019-07-26	2019-08-15	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-22	2019-07-28		1	1
1400	2019-07-22	2019-07-26	2019-08-15	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-22	2019-07-28		1	1
1402	2019-07-22	2019-07-24	2019-07-30	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-22	2019-07-24		1	1
1403	2019-07-23	2019-07-24		zaglushka	Заглушка	80620000000	Донецк	1	2019-07-23	2019-07-24		1	1
1404	2019-07-23	2019-07-31	2019-10-20	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-23	2019-08-01		1	1
1405	2019-07-24	2019-07-24	2019-07-28	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-24	2019-07-24		1	1
1406	2019-07-24	2019-07-25	2019-07-27	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-24	2019-07-25		1	1
1409	2019-07-23	2019-07-29	2019-08-01	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-24	2019-07-29		1	1
1410	2019-07-24	2019-07-31	2019-08-28	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-30	2019-08-01		1	1
1411	2019-07-24	2019-07-29	2019-08-02	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-24	2019-07-29		1	1
1412	2019-07-24	2019-07-30	2019-08-02	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-24	2019-07-30		1	1
1414	2019-07-25	2019-07-30	2019-08-02	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-25	2019-07-30		1	1
1415	2019-07-25	2019-07-26	2019-07-31	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-25	2019-07-28		1	1
1416	2019-07-28	2019-07-29	2019-07-27	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-28	2019-07-29		1	1
1417	2019-07-28	2019-08-01	2019-09-01	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-28	2019-08-01		1	1
1418	2019-07-28	2019-08-01	2019-08-06	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-31	2019-08-01		1	1
1419	2019-07-26	2019-07-29	2019-08-04	zaglushka	Заглушка	80620000000	Донецк	1	2019-07-28	2019-07-29		1	1
